dataset,series,model,family,origin,date,mase,seconds,mape,wql,cov80
uk_demand_30min,-,chronos_bolt_small,chronos,2048,2025-02-12,0.3092544081324847,0.3109954721682395,1.545096228674353,0.014130544520698838,100.0
uk_demand_30min,-,chronos_bolt_small,chronos,6937,2025-05-25,1.6764846681788579,0.3109954721682395,16.970735740484315,0.14901734181560644,6.25
uk_demand_30min,-,chronos_bolt_small,chronos,11827,2025-09-04,0.4081927646108101,0.3109954721682395,3.0045752755175803,0.021942720095489934,75.0
uk_demand_30min,-,chronos_bolt_small,chronos,16716,2025-12-15,1.2148659273931464,0.3109954721682395,7.30238048555988,0.057939447324359836,10.416666666666668
uk_demand_30min,-,chronos_bolt_small,chronos,21606,2026-03-27,0.8525264521114891,0.3109954721682395,6.8979067617891205,0.05604130491538099,37.5
uk_demand_30min,-,chronos_bolt_small,chronos,26495,2026-07-06,0.28791425612062227,0.3109954721682395,2.4751897333081545,0.01921793182727178,85.41666666666666
white_noise_synth,-,naive_last,naive,2048,2026-05-25,0.8011928932940707,1.8333472932378452e-06,,,
white_noise_synth,-,naive_last,naive,2253,2026-06-02,0.8807612964090444,1.8333472932378452e-06,,,
white_noise_synth,-,naive_last,naive,2457,2026-06-11,1.6183113790649892,1.8333472932378452e-06,,,
white_noise_synth,-,naive_last,naive,2662,2026-06-19,0.8529300503194771,1.8333472932378452e-06,,,
white_noise_synth,-,naive_last,naive,2866,2026-06-28,0.7907879555223093,1.8333472932378452e-06,,,
white_noise_synth,-,naive_last,naive,3071,2026-07-06,0.7759846339046693,1.8333472932378452e-06,,,
white_noise_synth,-,naive_mean,naive,2048,2026-05-25,0.6658615826337186,3.451326241095861e-06,,,
white_noise_synth,-,naive_mean,naive,2253,2026-06-02,0.7071079871406865,3.451326241095861e-06,,,
white_noise_synth,-,naive_mean,naive,2457,2026-06-11,0.6246733941297014,3.451326241095861e-06,,,
white_noise_synth,-,naive_mean,naive,2662,2026-06-19,0.7758815581414663,3.451326241095861e-06,,,
white_noise_synth,-,naive_mean,naive,2866,2026-06-28,0.6537207963380428,3.451326241095861e-06,,,
white_noise_synth,-,naive_mean,naive,3071,2026-07-06,0.7787224800197267,3.451326241095861e-06,,,
white_noise_synth,-,seasonal_naive,naive,2048,2026-05-25,0.9294949946847771,2.9234991719325385e-06,,,
white_noise_synth,-,seasonal_naive,naive,2253,2026-06-02,0.9345290031993455,2.9234991719325385e-06,,,
white_noise_synth,-,seasonal_naive,naive,2457,2026-06-11,0.929903096614783,2.9234991719325385e-06,,,
white_noise_synth,-,seasonal_naive,naive,2662,2026-06-19,1.0437212014767494,2.9234991719325385e-06,,,
white_noise_synth,-,seasonal_naive,naive,2866,2026-06-28,0.8453134667048938,2.9234991719325385e-06,,,
