dataset,series,model,family,origin,date,mase,seconds,mape,wql,cov80
uk_demand_daily,-,gbdt_calendar,ml,506,2026-05-22,1.3169599814632615,0.62109253637027,11.695471898066149,,
uk_demand_daily,-,gbdt_calendar,ml,545,2026-06-30,1.089500689803954,0.62109253637027,9.844603457144133,,
uk_demand_daily,-,timesfm_2p5_ctx2048,timesfm,273,2025-10-01,0.44744997535163555,0.5364063541346695,3.417582906164963,0.02702998987928351,100.0
uk_demand_daily,-,timesfm_2p5_ctx2048,timesfm,312,2025-11-09,0.43260232614095856,0.5364063541346695,2.387376473007908,0.022616923026923287,100.0
uk_demand_daily,-,timesfm_2p5_ctx2048,timesfm,351,2025-12-18,1.113981755599176,0.5364063541346695,5.709584697920378,0.043307843898895845,71.42857142857143
uk_demand_daily,-,timesfm_2p5_ctx2048,timesfm,390,2026-01-26,0.8367687021467738,0.5364063541346695,4.29015299805729,0.03191684402216627,85.71428571428571
uk_demand_daily,-,timesfm_2p5_ctx2048,timesfm,428,2026-03-05,1.28287919709937,0.5364063541346695,7.783773610046492,0.057929294308675064,42.857142857142854
uk_demand_daily,-,timesfm_2p5_ctx2048,timesfm,467,2026-04-13,0.5323370816043366,0.5364063541346695,3.955274989737354,0.02955784370078602,85.71428571428571
uk_demand_daily,-,timesfm_2p5_ctx2048,timesfm,506,2026-05-22,0.887128804787404,0.5364063541346695,7.75664473925725,0.05709734848704759,28.57142857142857
uk_demand_daily,-,timesfm_2p5_ctx2048,timesfm,545,2026-06-30,0.5666740902950254,0.5364063541346695,5.154320261776463,0.040760978450640334,85.71428571428571
uk_demand_daily,-,chronos_2_ctx2048,chronos,273,2025-10-01,0.8608507600092539,0.6810135417617857,6.621717930103191,0.048189383183161,71.42857142857143
uk_demand_daily,-,chronos_2_ctx2048,chronos,312,2025-11-09,0.4968420265807551,0.6810135417617857,2.7825864319038236,0.02118121187823689,100.0
uk_demand_daily,-,chronos_2_ctx2048,chronos,351,2025-12-18,0.5146322979933909,0.6810135417617857,2.672533683471166,0.02450200830155434,85.71428571428571
uk_demand_daily,-,chronos_2_ctx2048,chronos,390,2026-01-26,0.9549873337877053,0.6810135417617857,4.900216739814965,0.03499406298890484,85.71428571428571
uk_demand_daily,-,chronos_2_ctx2048,chronos,428,2026-03-05,1.2834308838409048,0.6810135417617857,7.671774014954773,0.0599807045906402,42.857142857142854
uk_demand_daily,-,chronos_2_ctx2048,chronos,467,2026-04-13,0.5097066452575257,0.6810135417617857,3.6904584090433916,0.03214654244222246,71.42857142857143
uk_demand_daily,-,chronos_2_ctx2048,chronos,506,2026-05-22,0.9491567714419231,0.6810135417617857,8.372766129623486,0.06501159492833189,28.57142857142857
uk_demand_daily,-,chronos_2_ctx2048,chronos,545,2026-06-30,0.7647734480376177,0.6810135417617857,6.9211513156155355,0.054483109807917526,71.42857142857143
uk_demand_daily,-,chronos_bolt_small,chronos,273,2025-10-01,0.7104946672687017,0.23193797399289906,5.400114232780497,0.038584352087471206,85.71428571428571
uk_demand_daily,-,chronos_bolt_small,chronos,312,2025-11-09,0.3911295939797334,0.23193797399289906,2.2153591664999794,0.018512068993784787,85.71428571428571
uk_demand_daily,-,chronos_bolt_small,chronos,351,2025-12-18,0.49489344616625974,0.23193797399289906,2.598616465582508,0.023569685944527633,85.71428571428571
uk_demand_daily,-,chronos_bolt_small,chronos,390,2026-01-26,1.0367892661584237,0.23193797399289906,5.343167725481346,0.04007901436844799,71.42857142857143
uk_demand_daily,-,chronos_bolt_small,chronos,428,2026-03-05,1.3295667551070465,0.23193797399289906,8.15710322025328,0.060131746131814205,28.57142857142857
uk_demand_daily,-,chronos_bolt_small,chronos,467,2026-04-13,0.8903114277046587,0.23193797399289906,6.450030075259887,0.052917736035192675,71.42857142857143
uk_demand_daily,-,chronos_bolt_small,chronos,506,2026-05-22,0.7243006823338897,0.23193797399289906,6.340257224970178,0.04591097437896995,42.857142857142854
uk_demand_daily,-,chronos_bolt_small,chronos,545,2026-06-30,0.7174648451098267,0.23193797399289906,6.518984741763956,0.050012480717135425,71.42857142857143
uk_demand_30min,-,naive_last,naive,2048,2025-02-12,3.0456868553259935,1.7343700164929032e-06,19.6417040652593,,
uk_demand_30min,-,naive_last,naive,5540,2025-04-26,1.6582672855929104,1.7343700164929032e-06,15.668419694033197,,
uk_demand_30min,-,naive_last,naive,9033,2025-07-08,1.6806979793564873,1.7343700164929032e-06,12.941557356099862,,
uk_demand_30min,-,naive_last,naive,12525,2025-09-18,1.820912154010215,1.7343700164929032e-06,14.495579127753523,,
uk_demand_30min,-,naive_last,naive,16018,2025-11-30,3.9118234436367842,1.7343700164929032e-06,31.079161334391518,,
uk_demand_30min,-,naive_last,naive,19510,2026-02-11,2.005906361752083,1.7343700164929032e-06,15.662491408995164,,
uk_demand_30min,-,naive_last,naive,23003,2026-04-25,1.3686776834712562,1.7343700164929032e-06,16.24341648492532,,
uk_demand_30min,-,naive_last,naive,26495,2026-07-06,1.5832895147762058,1.7343700164929032e-06,13.891832865745569,,
uk_demand_30min,-,naive_mean,naive,2048,2025-02-12,3.2575706701424285,5.1249953685328364e-06,17.36095283951587,,
uk_demand_30min,-,naive_mean,naive,5540,2025-04-26,3.931749291636308,5.1249953685328364e-06,37.786277150557105,,
uk_demand_30min,-,naive_mean,naive,9033,2025-07-08,2.482318787536597,5.1249953685328364e-06,22.847062722251575,,
uk_demand_30min,-,naive_mean,naive,12525,2025-09-18,1.8694698772215377,5.1249953685328364e-06,15.078751151048653,,
uk_demand_30min,-,naive_mean,naive,16018,2025-11-30,3.963448026105574,5.1249953685328364e-06,23.071970098790548,,
uk_demand_30min,-,naive_mean,naive,19510,2026-02-11,2.8242593155433897,5.1249953685328364e-06,17.67084908585388,,
uk_demand_30min,-,naive_mean,naive,23003,2026-04-25,2.8463093883306843,5.1249953685328364e-06,35.93173742427761,,
uk_demand_30min,-,naive_mean,naive,26495,2026-07-06,2.3534452877291656,5.1249953685328364e-06,22.350963458812345,,
uk_demand_30min,-,seasonal_naive,naive,2048,2025-02-12,0.2161961716333235,2.3802422219887376e-06,1.2469226061979448,,
uk_demand_30min,-,seasonal_naive,naive,5540,2025-04-26,1.2005821986007665,2.3802422219887376e-06,11.23941830044659,,
uk_demand_30min,-,seasonal_naive,naive,9033,2025-07-08,0.6049154422889419,2.3802422219887376e-06,5.016621042240091,,
uk_demand_30min,-,seasonal_naive,naive,12525,2025-09-18,0.6901648948754804,2.3802422219887376e-06,5.260103484605497,,
uk_demand_30min,-,seasonal_naive,naive,16018,2025-11-30,1.8277890647863044,2.3802422219887376e-06,10.642730030835512,,
uk_demand_30min,-,seasonal_naive,naive,19510,2026-02-11,0.41257478167608663,2.3802422219887376e-06,2.663880388697747,,
uk_demand_30min,-,seasonal_naive,naive,23003,2026-04-25,0.9735946962692735,2.3802422219887376e-06,11.10304768196938,,
uk_demand_30min,-,seasonal_naive,naive,26495,2026-07-06,0.5302991136672286,2.3802422219887376e-06,4.535441265313827,,
uk_demand_30min,-,seasonal_profile,naive,2048,2025-02-12,0.6113618761959765,1.8708364223130047e-05,3.382124861661718,,
uk_demand_30min,-,seasonal_profile,naive,5540,2025-04-26,1.7694719815631368,1.8708364223130047e-05,16.776957958835013,,
uk_demand_30min,-,seasonal_profile,naive,9033,2025-07-08,0.8915206939447937,1.8708364223130047e-05,7.362985217247407,,
uk_demand_30min,-,seasonal_profile,naive,12525,2025-09-18,0.5157819290761954,1.8708364223130047e-05,3.9892133595812918,,
uk_demand_30min,-,seasonal_profile,naive,16018,2025-11-30,1.443790065014856,1.8708364223130047e-05,8.448621277141633,,
uk_demand_30min,-,seasonal_profile,naive,19510,2026-02-11,0.27430791612429073,1.8708364223130047e-05,1.8387707895197032,,
uk_demand_30min,-,seasonal_profile,naive,23003,2026-04-25,1.1256684398203058,1.8708364223130047e-05,12.864372559002483,,
uk_demand_30min,-,seasonal_profile,naive,26495,2026-07-06,1.139718569274722,1.8708364223130047e-05,9.715538508875738,,
uk_demand_30min,-,autoets,statistical,2048,2025-02-12,3.281196023326037,0.6611442082503345,21.004920404112926,0.15108743662856652,64.58333333333334
uk_demand_30min,-,autoets,statistical,5540,2025-04-26,1.6582744151040352,0.6611442082503345,15.66849889386018,0.10157594347846906,91.66666666666666
uk_demand_30min,-,autoets,statistical,9033,2025-07-08,1.680862377494104,0.6611442082503345,12.942858415033855,0.11716166863520917,58.333333333333336
uk_demand_30min,-,autoets,statistical,12525,2025-09-18,2.100343918414847,0.6611442082503345,14.798420819256489,0.11399075431288444,87.5
uk_demand_30min,-,autoets,statistical,16018,2025-11-30,6.911958423635106,0.6611442082503345,51.16292269913521,0.3539882773973948,39.58333333333333
uk_demand_30min,-,autoets,statistical,19510,2026-02-11,2.293851239457549,0.6611442082503345,18.07130570213945,0.11956410368941472,100.0
uk_demand_30min,-,autoets,statistical,23003,2026-04-25,1.368677696511898,0.6611442082503345,16.243416078316816,0.11951304340263154,66.66666666666666
uk_demand_30min,-,autoets,statistical,26495,2026-07-06,1.5488654755599174,0.6611442082503345,11.88895536247655,0.1081638062982061,91.66666666666666
uk_demand_30min,-,autotheta,statistical,2048,2025-02-12,0.24282062711241278,0.25209723437728826,1.2522915983514336,0.014726464699897853,97.91666666666666
uk_demand_30min,-,autotheta,statistical,5540,2025-04-26,0.7001565871697096,0.25209723437728826,6.834907767518837,0.05235074257454622,77.08333333333334
uk_demand_30min,-,autotheta,statistical,9033,2025-07-08,0.44425271474474337,0.25209723437728826,4.1053722922329285,0.03430509283321083,79.16666666666666
uk_demand_30min,-,autotheta,statistical,12525,2025-09-18,0.4829281413856275,0.25209723437728826,3.422356361212963,0.029482868520515494,89.58333333333334
uk_demand_30min,-,autotheta,statistical,16018,2025-11-30,1.0058356196767952,0.25209723437728826,6.625122779018462,0.046226846781659746,45.83333333333333
uk_demand_30min,-,autotheta,statistical,19510,2026-02-11,0.4647697628474702,0.25209723437728826,3.2321151156964176,0.023635694157034905,91.66666666666666
uk_demand_30min,-,autotheta,statistical,23003,2026-04-25,1.7365984236727376,0.25209723437728826,21.380005032596717,0.15987333856396113,39.58333333333333
uk_demand_30min,-,autotheta,statistical,26495,2026-07-06,0.5718713562336636,0.25209723437728826,4.4619758003810635,0.03789491647728644,97.91666666666666
uk_demand_30min,-,mstl,statistical,2048,2025-02-12,0.5010327038888641,0.27864826562290546,2.807411903907137,0.01845766625837936,85.41666666666666
uk_demand_30min,-,mstl,statistical,5540,2025-04-26,0.4014750722174901,0.27864826562290546,3.9963632043480537,0.029519363872733184,95.83333333333334
uk_demand_30min,-,mstl,statistical,9033,2025-07-08,0.9040129695299441,0.27864826562290546,8.330134311923041,0.07072777838608356,58.333333333333336
uk_demand_30min,-,mstl,statistical,12525,2025-09-18,0.35533950153983446,0.27864826562290546,2.733217285507304,0.025051092171963198,95.83333333333334
uk_demand_30min,-,mstl,statistical,16018,2025-11-30,0.7262226857046291,0.27864826562290546,5.174493016101358,0.034925641446295674,50.0
uk_demand_30min,-,mstl,statistical,19510,2026-02-11,0.4039437343572461,0.27864826562290546,3.041584696191422,0.02034467879387229,91.66666666666666
uk_demand_30min,-,mstl,statistical,23003,2026-04-25,0.25529983315020427,0.27864826562290546,3.1008720574375817,0.03319465896149152,97.91666666666666
uk_demand_30min,-,mstl,statistical,26495,2026-07-06,0.3962232474153396,0.27864826562290546,3.189482555702689,0.030104670240906642,100.0
uk_demand_30min,-,gbdt_calendar,ml,2048,2025-02-12,1.4409514666544514,1.315106213616673,9.55036848677165,,
uk_demand_30min,-,gbdt_calendar,ml,5540,2025-04-26,1.1775010896565923,1.315106213616673,11.03895766833703,,
uk_demand_30min,-,gbdt_calendar,ml,9033,2025-07-08,1.1898473456652277,1.315106213616673,10.955856628791445,,
uk_demand_30min,-,gbdt_calendar,ml,12525,2025-09-18,1.0832884071444902,1.315106213616673,7.7396831776647055,,
uk_demand_30min,-,gbdt_calendar,ml,16018,2025-11-30,1.9599908221586593,1.315106213616673,12.544039986942511,,
uk_demand_30min,-,gbdt_calendar,ml,19510,2026-02-11,0.8506302346145287,1.315106213616673,6.3026102428335475,,
uk_demand_30min,-,gbdt_calendar,ml,23003,2026-04-25,1.240371279385835,1.315106213616673,14.52792180795058,,
uk_demand_30min,-,gbdt_calendar,ml,26495,2026-07-06,0.9630890100124994,1.315106213616673,8.634675543756913,,
uk_demand_30min,-,timesfm_2p5_ctx2048,timesfm,2048,2025-02-12,0.2287459627477451,0.17042805212258827,1.220886013089061,0.010382565255776958,100.0
uk_demand_30min,-,timesfm_2p5_ctx2048,timesfm,5540,2025-04-26,0.4339903463912421,0.17042805212258827,4.145247615833951,0.030155039890736677,85.41666666666666
uk_demand_30min,-,timesfm_2p5_ctx2048,timesfm,9033,2025-07-08,0.7511399960004596,0.17042805212258827,6.584668910221142,0.04575065750625349,68.75
uk_demand_30min,-,timesfm_2p5_ctx2048,timesfm,12525,2025-09-18,0.5499372023688899,0.17042805212258827,3.7848731534974425,0.03104504926208458,79.16666666666666
uk_demand_30min,-,timesfm_2p5_ctx2048,timesfm,16018,2025-11-30,0.7252314227681873,0.17042805212258827,4.85193408338724,0.03496706474519392,66.66666666666666
uk_demand_30min,-,timesfm_2p5_ctx2048,timesfm,19510,2026-02-11,0.2877154565714391,0.17042805212258827,1.9696107704374048,0.015023983104419885,87.5
uk_demand_30min,-,timesfm_2p5_ctx2048,timesfm,23003,2026-04-25,0.7726880072051343,0.17042805212258827,9.595343816445844,0.06644058210647685,56.25
uk_demand_30min,-,timesfm_2p5_ctx2048,timesfm,26495,2026-07-06,0.5007310900005316,0.17042805212258827,3.8840135231481194,0.0383297708454242,77.08333333333334
uk_demand_30min,-,chronos_2_ctx2048,chronos,2048,2025-02-12,0.19930647382696723,0.02203904175257776,1.0591930533245058,0.009600657617085381,95.83333333333334
uk_demand_30min,-,chronos_2_ctx2048,chronos,5540,2025-04-26,0.4671617887927545,0.02203904175257776,4.592276338681662,0.03315051345033814,60.416666666666664
